prefix,sim_day_index,sim_year,julian,legacy_frdp_mm,open_proxy_frdp_mm,legacy_wat_frozwt_mm,open_wat_frozwt_mm
p1,368,2,3,40.0,200.0,8.7,29.8
p1,369,2,4,40.0,200.0,8.7,29.8
p1,370,2,5,40.0,200.0,8.7,29.8
p1,371,2,6,40.0,200.0,8.7,29.8
p1,372,2,7,40.0,200.0,8.7,29.8
p1,373,2,8,40.0,200.0,8.7,29.8
p1,374,2,9,40.0,200.0,8.7,29.8
p1,375,2,10,40.0,200.0,8.7,29.8
p1,376,2,11,40.0,200.0,8.7,29.8
p1,377,2,12,40.0,200.0,8.7,29.8
p1,378,2,13,40.0,200.0,8.7,29.8
p1,379,2,14,40.0,200.0,8.7,29.8
p1,380,2,15,40.0,200.0,8.7,29.8
p1,381,2,16,40.0,200.0,8.7,29.8
p1,382,2,17,40.0,200.0,8.7,29.8
p1,383,2,18,40.0,200.0,8.7,29.8
p1,384,2,19,40.0,200.0,8.7,29.8
p1,385,2,20,40.0,200.0,8.7,29.8
p1,386,2,21,40.0,200.0,8.7,29.8
p1,387,2,22,40.0,200.0,8.7,29.8
p1,388,2,23,40.0,200.0,8.7,29.8
p1,389,2,24,40.0,200.0,8.7,29.8
p1,390,2,25,40.0,200.0,8.7,29.8
p1,391,2,26,40.0,200.0,8.7,29.8
p1,392,2,27,40.0,200.0,8.7,29.8
p1,393,2,28,40.0,200.0,8.7,29.8
p1,394,2,29,40.0,200.0,8.7,29.8
p1,395,2,30,40.0,200.0,8.7,29.8
p1,396,2,31,40.0,200.0,8.7,29.8
p1,397,2,32,40.0,200.0,8.7,29.8
p1,398,2,33,40.0,200.0,8.7,29.8
p1,399,2,34,40.0,200.0,8.7,29.8
p1,400,2,35,40.0,200.0,8.7,29.8
p1,401,2,36,40.0,200.0,8.7,29.8
p1,402,2,37,40.0,200.0,8.7,29.8
p1,403,2,38,40.0,200.0,8.7,29.8
p1,404,2,39,40.0,200.0,8.7,29.8
p1,405,2,40,40.0,200.0,8.7,29.8
p1,406,2,41,40.0,200.0,8.7,29.8
p1,407,2,42,40.0,200.0,8.7,29.8
p1,408,2,43,40.0,200.0,8.7,29.8
p1,409,2,44,40.0,200.0,8.7,29.8
p1,410,2,45,44.8,200.0,9.33,29.8
p1,411,2,46,50.0,200.0,10.27,29.8
p1,412,2,47,50.0,200.0,10.27,29.8
p1,413,2,48,50.0,200.0,10.27,29.8
p1,414,2,49,50.0,200.0,10.27,29.8
p1,415,2,50,50.0,200.0,10.3,29.8
p1,416,2,51,50.0,200.0,10.3,29.8
p1,417,2,52,50.0,200.0,10.3,29.8
p1,418,2,53,50.0,200.0,10.3,29.8
p1,419,2,54,50.0,200.0,10.3,29.8
p1,420,2,55,50.0,200.0,10.3,29.8
p1,421,2,56,50.0,200.0,10.3,29.8
p1,422,2,57,50.0,200.0,10.3,29.8
p1,423,2,58,50.0,200.0,10.3,29.8
p1,424,2,59,50.0,200.0,10.3,29.8
p1,425,2,60,50.0,200.0,10.31,29.8
p1,426,2,61,50.0,200.0,10.31,29.8
p1,427,2,62,50.0,200.0,10.31,29.8
p1,428,2,63,50.0,200.0,10.31,29.8
p1,429,2,64,50.0,200.0,10.31,29.8
p1,430,2,65,50.0,200.0,10.31,29.8
p1,431,2,66,50.0,200.0,10.31,29.8
p1,432,2,67,50.0,200.0,10.31,29.8
p1,433,2,68,50.0,200.0,10.31,29.8
p1,434,2,69,50.0,200.0,10.31,29.8
p1,435,2,70,50.0,200.0,10.31,29.8
p1,436,2,71,50.0,200.0,10.36,29.8
p1,437,2,72,50.0,200.0,10.36,29.8
p1,438,2,73,50.0,200.0,10.36,29.8
p1,439,2,74,50.0,200.0,10.36,29.8
p1,440,2,75,50.0,200.0,10.36,29.8
p1,441,2,76,50.0,200.0,10.36,29.8
p1,442,2,77,50.0,200.0,10.36,29.8
p1,443,2,78,50.0,200.0,10.36,29.8
p1,444,2,79,50.0,0.0,10.36,0.0
p1,445,2,80,50.0,0.0,10.36,0.0
p1,446,2,81,50.0,0.0,8.82,0.0
p1,447,2,82,50.0,0.0,6.47,0.0
p1,448,2,83,50.0,0.0,4.07,0.0
p1,449,2,84,50.0,0.0,0.0,0.0
p1,451,2,86,5.0,0.0,0.0,0.0
p1,452,2,87,5.0,45.00000000000001,0.62,6.705000000000001
p1,453,2,88,7.8,120.0,2.39,17.88
p1,454,2,89,12.0,120.0,3.83,17.88
p1,455,2,90,12.5,120.0,1.72,17.88
p1,456,2,91,20.0,120.0,0.0,17.88
p1,457,2,92,5.0,120.0,0.0,17.88
p1,465,2,100,5.0,0.0,0.0,0.0
p1,466,2,101,0.0,0.0,0.0,0.0
p1,467,2,102,0.0,0.0,0.0,0.0
p1,468,2,103,0.0,0.0,0.0,0.0
p1,469,2,104,0.0,0.0,0.0,0.0
p1,470,2,105,0.0,0.0,0.0,0.0
p1,628,2,263,0.0,0.0,0.0,0.0
p1,629,2,264,0.0,0.0,0.0,0.0
p1,634,2,269,0.0,0.0,0.0,0.0
p1,635,2,270,0.0,0.0,0.0,0.0
p1,636,2,271,0.0,0.0,0.0,0.0
p1,645,2,280,0.0,0.0,0.0,0.0
p1,648,2,283,0.0,0.0,0.0,0.0
p1,653,2,288,0.0,0.0,0.0,0.0
p1,654,2,289,0.0,0.0,0.0,0.0
p1,656,2,291,0.0,0.0,0.0,0.0
p1,657,2,292,0.0,0.0,0.0,0.0
p1,658,2,293,0.0,0.0,0.0,0.0
p1,667,2,302,0.0,0.0,0.0,0.0
p1,668,2,303,0.0,148.33333333333334,0.0,22.10166666666667
p1,669,2,304,0.0,148.33333333333334,0.0,22.10166666666667
p1,670,2,305,0.0,148.33333333333334,0.0,22.10166666666667
p1,671,2,306,0.0,200.0,0.0,29.8
p1,672,2,307,0.0,200.0,0.0,29.8
p1,673,2,308,0.0,200.0,0.0,29.8
p1,674,2,309,0.0,200.0,0.0,29.8
p1,675,2,310,0.0,200.0,0.0,29.8
p1,676,2,311,0.0,200.0,0.0,29.8
p1,677,2,312,0.0,200.0,0.0,29.8
p1,678,2,313,0.0,200.0,0.0,29.8
p1,679,2,314,0.0,200.0,0.0,29.8
p1,680,2,315,0.0,200.0,0.0,29.8
p1,681,2,316,0.0,200.0,0.0,29.8
p1,682,2,317,0.0,200.0,0.0,29.8
p1,683,2,318,0.0,200.0,0.0,29.8
p1,684,2,319,0.0,200.0,0.0,29.8
p1,685,2,320,0.0,200.0,0.0,29.8
p1,686,2,321,0.0,200.0,0.0,29.8
p1,687,2,322,0.0,0.0,0.0,0.0
p1,688,2,323,0.0,0.0,0.0,0.0
p1,689,2,324,0.0,0.0,0.0,0.0
p1,690,2,325,0.0,0.0,0.0,0.0
p1,691,2,326,0.0,0.0,0.0,0.0
p1,692,2,327,0.0,166.66666666666669,0.0,24.833333333333336
p1,693,2,328,0.0,200.0,0.0,29.8
p1,694,2,329,0.0,200.0,0.0,29.8
p1,695,2,330,0.0,200.0,0.0,29.8
p1,696,2,331,0.0,200.0,0.0,29.8
p1,697,2,332,0.0,200.0,0.0,29.8
p1,698,2,333,0.0,200.0,0.0,29.8
p1,699,2,334,0.0,200.0,0.0,29.8
p1,700,2,335,0.0,200.0,0.0,29.8
p1,701,2,336,0.0,200.0,0.0,29.8
p1,702,2,337,0.0,200.0,0.0,29.8
p1,703,2,338,0.0,200.0,0.0,29.8
p1,704,2,339,0.0,200.0,0.0,29.8
p1,705,2,340,0.0,200.0,0.0,29.8
p1,706,2,341,0.0,200.0,0.0,29.8
p1,707,2,342,0.0,200.0,0.0,29.8
p1,708,2,343,0.0,200.0,0.0,29.8
p1,709,2,344,0.0,200.0,0.0,29.8
p1,710,2,345,0.0,200.0,0.0,29.8
p1,711,2,346,0.0,200.0,0.0,29.8
p1,712,2,347,0.0,200.0,0.0,29.8
p1,713,2,348,0.0,200.0,0.0,29.8
p1,714,2,349,0.0,200.0,0.0,29.8
p1,715,2,350,0.0,200.0,0.0,29.8
p1,716,2,351,0.0,200.0,0.0,29.8
p1,717,2,352,0.0,200.0,0.0,29.8
p1,718,2,353,0.0,200.0,0.0,29.8
p1,719,2,354,0.0,200.0,0.0,29.8
p1,720,2,355,0.0,200.0,0.0,29.8
p1,721,2,356,0.0,200.0,0.0,29.8
p1,722,2,357,0.0,200.0,0.0,29.8
p1,723,2,358,0.0,200.0,0.0,29.8
p1,724,2,359,0.0,200.0,0.0,29.8
p1,725,2,360,0.0,200.0,0.0,29.8
p1,726,2,361,0.0,200.0,0.0,29.8
p1,727,2,362,0.0,200.0,0.0,29.8
p1,728,2,363,0.0,200.0,0.0,29.8
p1,729,2,364,5.0,200.0,0.0,29.8
p1,730,2,365,0.0,200.0,0.0,29.8
p1,731,3,1,0.0,200.0,0.0,29.8
p1,732,3,2,0.0,200.0,0.0,29.8
p1,733,3,3,5.0,200.0,0.0,29.8
p1,734,3,4,5.0,200.0,0.11,29.8
p1,735,3,5,5.0,200.0,0.19,29.8
p1,736,3,6,5.0,200.0,0.31,29.8
p1,737,3,7,5.0,200.0,0.44,29.8
p1,738,3,8,5.0,200.0,0.47,29.8
p1,739,3,9,5.0,200.0,0.69,29.8
p1,740,3,10,3.0,200.0,1.0,29.8
p1,741,3,11,3.3,200.0,1.08,29.8
p1,742,3,12,3.5,200.0,1.12,29.8
p1,743,3,13,4.5,200.0,1.37,29.8
p1,744,3,14,6.2,200.0,1.79,29.8
p1,745,3,15,8.9,200.0,2.47,29.8
p1,746,3,16,10.0,200.0,3.2,29.8
p1,747,3,17,12.5,200.0,3.61,29.8
p1,748,3,18,15.5,200.0,4.38,29.8
p1,749,3,19,17.3,200.0,4.83,29.8
p1,750,3,20,18.4,200.0,5.1,29.8
p1,751,3,21,18.9,200.0,5.23,29.8
p1,752,3,22,20.0,200.0,5.56,29.8
p1,753,3,23,20.0,200.0,5.77,29.8
p1,754,3,24,22.0,200.0,6.25,29.8
p1,755,3,25,23.5,200.0,6.6,29.8
p1,756,3,26,25.0,200.0,6.96,29.8
p1,757,3,27,26.3,200.0,7.26,29.8
p1,758,3,28,27.8,200.0,7.62,29.8
p1,759,3,29,28.4,200.0,7.75,29.8
p1,760,3,30,28.9,200.0,7.86,29.8
p1,761,3,31,30.0,200.0,8.24,29.8
p1,762,3,32,30.0,200.0,8.4,29.8
p1,763,3,33,30.0,200.0,8.51,29.8
p1,764,3,34,30.0,200.0,8.54,29.8
p1,765,3,35,31.4,200.0,8.7,29.8
p1,766,3,36,31.9,200.0,8.82,29.8
p1,767,3,37,32.2,200.0,8.89,29.8
p1,768,3,38,33.3,200.0,9.12,29.8
p1,769,3,39,35.2,200.0,9.53,29.8
p1,770,3,40,36.9,200.0,9.88,29.8
p1,771,3,41,37.4,200.0,9.99,29.8
p1,772,3,42,38.9,200.0,10.29,29.8
p1,773,3,43,40.0,200.0,10.77,29.8
p1,774,3,44,40.0,200.0,10.87,29.8
p1,775,3,45,40.0,200.0,10.99,29.8
p1,776,3,46,41.1,200.0,11.05,29.8
p1,777,3,47,41.5,200.0,11.12,29.8
p1,778,3,48,41.5,200.0,11.13,29.8
p1,779,3,49,41.6,200.0,11.15,29.8
p1,780,3,50,41.9,200.0,11.21,29.8
p1,781,3,51,42.2,200.0,11.28,29.8
p1,782,3,52,42.7,200.0,11.4,29.8
p1,783,3,53,43.0,200.0,11.46,29.8
p1,784,3,54,43.2,200.0,11.5,29.8
p1,785,3,55,43.5,200.0,11.56,29.8
p1,786,3,56,44.0,200.0,11.68,29.8
p1,787,3,57,44.4,200.0,11.78,29.8
p1,788,3,58,44.5,200.0,11.79,29.8
p1,789,3,59,44.5,200.0,11.79,29.8
p1,790,3,60,44.8,200.0,11.87,29.8
p1,791,3,61,44.9,200.0,11.87,29.8
p1,792,3,62,44.9,0.0,11.87,0.0
p1,793,3,63,45.0,0.0,11.9,0.0
p1,794,3,64,45.0,0.0,11.91,0.0
p1,795,3,65,45.0,0.0,11.91,0.0
p1,796,3,66,45.0,0.0,11.91,0.0
p1,797,3,67,45.0,0.0,11.28,0.0
p1,798,3,68,45.0,0.0,6.99,0.0
p1,799,3,69,45.0,120.0,8.93,17.88
p1,800,3,70,51.7,200.0,16.71,29.8
p1,801,3,71,65.0,200.0,21.35,29.8
p1,802,3,72,76.9,200.0,24.89,29.8
p1,803,3,73,87.9,200.0,27.64,29.8
p1,804,3,74,93.0,200.0,28.95,29.8
p1,805,3,75,100.0,200.0,30.26,29.8
p1,806,3,76,101.6,200.0,30.87,29.8
p1,807,3,77,104.5,200.0,31.62,29.8
p1,808,3,78,107.2,200.0,32.3,29.8
p1,809,3,79,110.0,200.0,33.17,29.8
p1,810,3,80,112.1,200.0,33.8,29.8
p1,811,3,81,114.7,200.0,34.47,29.8
p1,812,3,82,117.4,200.0,35.13,29.8
p1,813,3,83,118.2,200.0,35.33,29.8
p1,814,3,84,118.8,200.0,33.97,29.8
p1,815,3,85,118.8,200.0,31.84,29.8
p1,816,3,86,118.8,200.0,32.51,29.8
p1,817,3,87,118.8,200.0,32.82,29.8
p1,818,3,88,118.8,200.0,32.12,29.8
p1,819,3,89,118.8,200.0,31.44,29.8
p1,820,3,90,118.8,200.0,30.06,29.8
p1,821,3,91,118.8,200.0,29.54,29.8
p1,822,3,92,118.8,200.0,30.35,29.8
p1,823,3,93,118.8,200.0,30.38,29.8
p1,824,3,94,118.8,200.0,27.37,29.8
p1,825,3,95,118.8,200.0,25.63,29.8
p1,826,3,96,118.8,200.0,22.2,29.8
p1,827,3,97,118.8,0.0,15.95,0.0
p1,828,3,98,118.8,0.0,10.86,0.0
p1,829,3,99,118.8,0.0,7.26,0.0
p1,830,3,100,110.0,0.0,3.15,0.0
p1,831,3,101,110.0,0.0,0.0,0.0
p1,832,3,102,5.0,0.0,0.0,0.0
p1,833,3,103,5.0,101.66666666666667,0.76,15.148333333333333
p1,834,3,104,10.0,101.66666666666667,0.0,15.148333333333333
p1,843,3,113,0.0,0.0,0.0,0.0
p1,844,3,114,0.0,0.0,0.0,0.0
p1,846,3,116,0.0,0.0,0.0,0.0
p1,848,3,118,0.0,0.0,0.0,0.0
p1,849,3,119,0.0,0.0,0.0,0.0
p1,1002,3,272,0.0,0.0,0.0,0.0
p1,1003,3,273,0.0,0.0,0.0,0.0
p1,1019,3,289,0.0,0.0,0.0,0.0
p1,1020,3,290,0.0,0.0,0.0,0.0
p1,1021,3,291,0.0,0.0,0.0,0.0
p1,1022,3,292,0.0,93.33333333333333,0.0,13.906666666666665
p1,1023,3,293,0.0,93.33333333333333,0.0,13.906666666666665
p1,1024,3,294,0.0,93.33333333333333,0.0,13.906666666666665
p1,1025,3,295,0.0,93.33333333333333,0.0,13.906666666666665
p1,1032,3,302,0.0,0.0,0.0,0.0
p1,1033,3,303,0.0,0.0,0.0,0.0
p1,1034,3,304,0.0,0.0,0.0,0.0
p1,1035,3,305,0.0,0.0,0.0,0.0
p1,1036,3,306,0.0,0.0,0.0,0.0
p1,1037,3,307,0.0,0.0,0.0,0.0
p1,1038,3,308,0.0,0.0,0.0,0.0
p1,1039,3,309,0.0,65.0,0.0,9.684999999999999
p1,1040,3,310,0.0,111.66666666666666,0.0,16.638333333333332
p1,1041,3,311,0.0,185.00000000000006,0.0,27.565000000000005
p1,1042,3,312,0.0,185.00000000000006,0.0,27.565000000000005
p1,1043,3,313,0.0,185.00000000000006,0.0,27.565000000000005
p1,1044,3,314,0.0,0.0,0.0,0.0
p1,1045,3,315,0.0,0.0,0.0,0.0
p1,1046,3,316,0.0,0.0,0.0,0.0
p1,1047,3,317,0.0,0.0,0.0,0.0
p1,1048,3,318,0.0,93.33333333333333,0.0,13.906666666666665
p1,1049,3,319,0.0,93.33333333333333,0.0,13.906666666666665
p1,1050,3,320,0.0,93.33333333333333,0.0,13.906666666666665
p1,1051,3,321,0.0,93.33333333333333,0.0,13.906666666666665
p1,1052,3,322,0.0,93.33333333333333,0.0,13.906666666666665
p1,1053,3,323,0.0,93.33333333333333,0.0,13.906666666666665
p1,1054,3,324,0.0,93.33333333333333,0.0,13.906666666666665
p1,1055,3,325,0.0,93.33333333333333,0.0,13.906666666666665
p1,1056,3,326,0.0,93.33333333333333,0.0,13.906666666666665
p1,1057,3,327,0.0,93.33333333333333,0.0,13.906666666666665
p1,1058,3,328,0.0,93.33333333333333,0.0,13.906666666666665
p1,1059,3,329,0.0,93.33333333333333,0.0,13.906666666666665
p1,1060,3,330,0.0,93.33333333333333,0.0,13.906666666666665
p1,1061,3,331,0.0,138.33333333333337,0.0,20.61166666666667
p1,1062,3,332,0.0,138.33333333333337,0.0,20.61166666666667
p1,1063,3,333,0.0,176.66666666666666,0.0,26.32333333333333
p1,1064,3,334,0.0,195.0,0.0,29.055
p1,1065,3,335,0.0,195.0,0.0,29.055
p1,1066,3,336,0.0,195.0,0.0,29.055
p1,1067,3,337,0.0,195.0,0.0,29.055
p1,1068,3,338,0.0,195.0,0.0,29.055
p1,1069,3,339,0.0,200.0,0.0,29.8
p1,1070,3,340,0.0,200.0,0.0,29.8
p1,1071,3,341,0.0,200.0,0.0,29.8
p1,1072,3,342,0.0,200.0,0.0,29.8
p1,1073,3,343,0.0,200.0,0.0,29.8
p1,1074,3,344,0.0,200.0,0.0,29.8
p1,1075,3,345,0.0,200.0,0.0,29.8
p1,1076,3,346,0.0,200.0,0.0,29.8
p1,1077,3,347,0.0,200.0,0.0,29.8
p1,1078,3,348,0.0,200.0,0.0,29.8
p1,1079,3,349,0.0,200.0,0.0,29.8
p1,1080,3,350,0.0,200.0,0.0,29.8
p1,1081,3,351,0.0,200.0,0.0,29.8
p1,1082,3,352,0.0,200.0,0.0,29.8
p1,1083,3,353,0.0,200.0,0.0,29.8
p1,1084,3,354,0.0,200.0,0.0,29.8
p1,1085,3,355,5.0,200.0,0.0,29.8
p1,1086,3,356,0.0,200.0,0.0,29.8
p1,1087,3,357,0.0,200.0,0.0,29.8
p1,1088,3,358,5.0,200.0,0.04,29.8
p1,1089,3,359,5.0,200.0,0.19,29.8
p1,1090,3,360,5.0,200.0,0.21,29.8
p1,1091,3,361,5.0,200.0,0.39,29.8
p1,1092,3,362,5.0,200.0,0.29,29.8
p1,1093,3,363,5.0,200.0,0.26,29.8
p1,1094,3,364,5.0,200.0,0.32,29.8
p1,1095,3,365,5.0,200.0,0.47,29.8
p1,1096,3,366,5.0,200.0,0.91,29.8
p1,1097,4,1,5.6,200.0,1.59,29.8
p1,1098,4,2,6.9,200.0,1.89,29.8
p1,1099,4,3,7.2,200.0,1.94,29.8
p1,1100,4,4,8.9,200.0,2.35,29.8
p1,1101,4,5,11.3,200.0,3.19,29.8
p1,1102,4,6,14.1,200.0,3.86,29.8
p1,1103,4,7,16.8,200.0,4.49,29.8
p1,1104,4,8,20.0,200.0,5.37,29.8
p1,1105,4,9,21.6,200.0,5.85,29.8
p1,1106,4,10,23.7,200.0,6.34,29.8
p1,1107,4,11,25.8,200.0,6.81,29.8
p1,1108,4,12,26.5,200.0,6.98,29.8
p1,1109,4,13,27.3,200.0,7.15,29.8
p1,1110,4,14,28.5,200.0,7.43,29.8
p1,1111,4,15,30.0,200.0,8.01,29.8
p1,1112,4,16,31.4,200.0,8.36,29.8
p1,1113,4,17,34.3,200.0,8.98,29.8
p1,1114,4,18,37.0,200.0,9.58,29.8
p1,1115,4,19,40.0,200.0,10.22,29.8
p1,1116,4,20,40.0,200.0,10.53,29.8
p1,1117,4,21,40.0,200.0,10.61,29.8
p1,1118,4,22,41.2,200.0,10.76,29.8
p1,1119,4,23,41.7,200.0,10.88,29.8
p1,1120,4,24,43.8,200.0,11.3,29.8
p1,1121,4,25,46.3,200.0,11.82,29.8
p1,1122,4,26,47.3,200.0,12.02,29.8
p1,1123,4,27,48.8,200.0,12.32,29.8
p1,1124,4,28,50.0,200.0,12.92,29.8
p1,1125,4,29,53.3,200.0,13.54,29.8
p1,1126,4,30,55.2,200.0,13.91,29.8
p1,1127,4,31,55.8,200.0,14.05,29.8
p1,1128,4,32,56.8,200.0,14.24,29.8
p1,1129,4,33,57.9,200.0,14.44,29.8
p1,1130,4,34,58.7,200.0,14.6,29.8
p1,1131,4,35,60.0,200.0,14.96,29.8
p1,1132,4,36,60.0,200.0,15.11,29.8
p1,1133,4,37,60.0,200.0,15.27,29.8
p1,1134,4,38,61.6,200.0,15.45,29.8
p1,1135,4,39,62.9,200.0,15.69,29.8
p1,1136,4,40,63.7,200.0,15.83,29.8
p1,1137,4,41,64.5,200.0,16.0,29.8
p1,1138,4,42,65.5,200.0,16.2,29.8
p1,1139,4,43,66.8,200.0,16.46,29.8
p1,1140,4,44,67.8,200.0,16.65,29.8
p1,1141,4,45,70.0,200.0,17.17,29.8
p1,1142,4,46,70.0,200.0,17.56,29.8
p1,1143,4,47,73.4,200.0,18.07,29.8
p1,1144,4,48,76.7,200.0,18.75,29.8
p1,1145,4,49,80.0,200.0,19.53,29.8
p1,1146,4,50,81.7,200.0,20.06,29.8
p1,1147,4,51,83.2,200.0,20.36,29.8
p1,1148,4,52,84.1,200.0,20.53,29.8
p1,1149,4,53,85.7,200.0,20.85,29.8
p1,1150,4,54,88.6,200.0,21.42,29.8
p1,1151,4,55,91.0,200.0,22.19,29.8
p1,1152,4,56,93.6,200.0,22.68,29.8
p1,1153,4,57,96.1,200.0,23.15,29.8
p1,1154,4,58,97.9,200.0,23.49,29.8
p1,1155,4,59,100.0,200.0,23.98,29.8
p1,1156,4,60,100.0,200.0,24.18,29.8
p1,1157,4,61,100.0,200.0,24.32,29.8
p1,1158,4,62,101.3,200.0,24.43,29.8
p1,1159,4,63,101.8,200.0,24.51,29.8
p1,1160,4,64,102.5,200.0,24.62,29.8
p1,1161,4,65,103.2,200.0,24.74,29.8
p1,1162,4,66,103.6,200.0,24.8,29.8
p1,1163,4,67,103.8,200.0,24.84,29.8
p1,1164,4,68,104.1,200.0,24.89,29.8
p1,1165,4,69,104.6,200.0,24.96,29.8
p1,1166,4,70,105.7,200.0,25.16,29.8
p1,1167,4,71,107.4,200.0,25.45,29.8
p1,1168,4,72,110.0,200.0,26.0,29.8
p1,1169,4,73,111.1,200.0,26.4,29.8
p1,1170,4,74,112.2,200.0,26.59,29.8
p1,1171,4,75,113.1,200.0,26.73,29.8
p1,1172,4,76,115.5,200.0,27.12,29.8
p1,1173,4,77,117.6,200.0,27.46,29.8
p1,1174,4,78,118.2,200.0,27.55,29.8
p1,1175,4,79,118.8,200.0,27.63,29.8
p1,1176,4,80,120.0,200.0,27.88,29.8
p1,1177,4,81,120.0,200.0,27.95,29.8
p1,1178,4,82,120.0,200.0,28.0,29.8
p1,1179,4,83,120.0,200.0,28.02,29.8
p1,1180,4,84,120.0,200.0,28.05,29.8
p1,1181,4,85,120.0,200.0,28.07,29.8
p1,1182,4,86,120.0,200.0,28.07,29.8
p1,1183,4,87,120.0,200.0,28.07,29.8
p1,1184,4,88,120.0,0.0,28.07,0.0
p1,1185,4,89,120.0,0.0,28.06,0.0
p1,1186,4,90,120.0,0.0,28.1,0.0
p1,1187,4,91,120.0,83.33333333333334,28.31,12.416666666666668
p1,1188,4,92,121.5,83.33333333333334,28.54,12.416666666666668
p1,1189,4,93,121.9,83.33333333333334,28.63,12.416666666666668
p1,1190,4,94,122.2,83.33333333333334,28.61,12.416666666666668
p1,1191,4,95,122.3,83.33333333333334,28.48,12.416666666666668
p1,1192,4,96,122.3,83.33333333333334,28.2,12.416666666666668
p1,1193,4,97,122.3,0.0,27.84,0.0
p1,1194,4,98,120.0,0.0,27.42,0.0
p1,1195,4,99,120.0,0.0,26.97,0.0
p1,1196,4,100,120.0,0.0,26.43,0.0
p1,1197,4,101,120.0,0.0,24.12,0.0
p1,1198,4,102,110.0,0.0,21.54,0.0
p1,1199,4,103,110.0,0.0,19.31,0.0
p1,1200,4,104,110.0,0.0,17.12,0.0
p1,1201,4,105,100.0,0.0,16.26,0.0
p1,1202,4,106,100.0,0.0,15.34,0.0
p1,1203,4,107,96.7,0.0,11.44,0.0
p1,1204,4,108,90.0,0.0,4.79,0.0
p1,1205,4,109,90.0,0.0,0.62,0.0
p1,1206,4,110,80.0,0.0,0.0,0.0
p1,1207,4,111,0.0,0.0,0.0,0.0
p1,1208,4,112,0.0,0.0,0.0,0.0
p1,1212,4,116,0.0,0.0,0.0,0.0
p1,1369,4,273,0.0,0.0,0.0,0.0
p1,1371,4,275,0.0,0.0,0.0,0.0
p1,1374,4,278,0.0,0.0,0.0,0.0
p1,1378,4,282,0.0,0.0,0.0,0.0
p1,1379,4,283,0.0,0.0,0.0,0.0
p1,1380,4,284,0.0,0.0,0.0,0.0
p1,1381,4,285,0.0,0.0,0.0,0.0
p1,1382,4,286,0.0,0.0,0.0,0.0
p1,1390,4,294,0.0,0.0,0.0,0.0
p1,1391,4,295,0.0,0.0,0.0,0.0
p1,1396,4,300,0.0,0.0,0.0,0.0
p1,1397,4,301,0.0,0.0,0.0,0.0
p1,1398,4,302,0.0,36.66666666666667,0.0,5.463333333333334
p1,1399,4,303,0.0,63.333333333333336,0.0,9.436666666666667
p1,1400,4,304,0.0,101.66666666666667,0.0,15.148333333333333
p1,1401,4,305,0.0,101.66666666666667,0.0,15.148333333333333
p1,1402,4,306,0.0,101.66666666666667,0.0,15.148333333333333
p1,1403,4,307,0.0,101.66666666666667,0.0,15.148333333333333
p1,1405,4,309,0.0,28.33333333333332,0.0,4.221666666666664
p1,1406,4,310,0.0,175.00000000000003,0.0,26.075
p1,1407,4,311,0.0,175.00000000000003,0.0,26.075
p1,1408,4,312,0.0,175.00000000000003,0.0,26.075
p1,1409,4,313,0.0,175.00000000000003,0.0,26.075
p1,1410,4,314,0.0,175.00000000000003,0.0,26.075
p1,1411,4,315,0.0,175.00000000000003,0.0,26.075
p1,1412,4,316,0.0,175.00000000000003,0.0,26.075
p1,1413,4,317,0.0,175.00000000000003,0.0,26.075
p1,1414,4,318,0.0,175.00000000000003,0.0,26.075
p1,1415,4,319,0.0,175.00000000000003,0.0,26.075
p1,1416,4,320,0.0,175.00000000000003,0.0,26.075
p1,1417,4,321,5.0,175.00000000000003,0.0,26.075
p1,1418,4,322,0.0,175.00000000000003,0.0,26.075
p1,1419,4,323,0.0,175.00000000000003,0.0,26.075
p1,1420,4,324,0.0,175.00000000000003,0.0,26.075
p1,1421,4,325,0.0,175.00000000000003,0.0,26.075
p1,1422,4,326,5.0,175.00000000000003,0.0,26.075
p1,1423,4,327,0.0,175.00000000000003,0.0,26.075
p1,1424,4,328,0.0,175.00000000000003,0.0,26.075
p1,1425,4,329,0.0,175.00000000000003,0.0,26.075
p1,1426,4,330,0.0,200.0,0.0,29.8
p1,1427,4,331,0.0,200.0,0.0,29.8
p1,1428,4,332,0.0,200.0,0.0,29.8
p1,1429,4,333,0.0,200.0,0.0,29.8
p1,1430,4,334,0.0,200.0,0.0,29.8
p1,1431,4,335,0.0,200.0,0.0,29.8
p1,1432,4,336,0.0,200.0,0.0,29.8
p1,1433,4,337,0.0,200.0,0.0,29.8
p1,1434,4,338,0.0,200.0,0.0,29.8
p1,1435,4,339,0.0,200.0,0.0,29.8
p1,1436,4,340,0.0,200.0,0.0,29.8
p1,1437,4,341,0.0,200.0,0.0,29.8
p1,1438,4,342,0.0,200.0,0.0,29.8
p1,1439,4,343,0.0,200.0,0.0,29.8
p1,1440,4,344,0.0,200.0,0.0,29.8
p1,1441,4,345,5.0,200.0,0.0,29.8
p1,1442,4,346,0.0,200.0,0.0,29.8
p1,1443,4,347,0.0,200.0,0.0,29.8
p1,1444,4,348,0.0,200.0,0.0,29.8
p1,1445,4,349,0.0,200.0,0.0,29.8
p1,1446,4,350,0.0,200.0,0.0,29.8
p1,1447,4,351,0.0,200.0,0.0,29.8
p1,1448,4,352,0.0,200.0,0.0,29.8
