year,month,day,doy,project,archive,contact,lat,long,plot,site,type,obs.exp,treatment,treat.year,tract,species,sample,sublot.replicate,horizon,depth,soil.mass,bulk.density,rock.volume,per.om,n,per.c,per.c.se,per.n,per.n.se,c.mass,c.mass.rocks,use.not,notes
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,8,PH,hardwood,exp,warming,1991,PH,DECD,NA,3,organic,NA,NA,NA,NA,NA,1,28.79,NA,1.32,NA,1.854,1.854197079,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,12,PH,hardwood,exp,warming,1991,PH,DECD,NA,4,organic,NA,NA,NA,NA,NA,1,27.76,NA,1.13,NA,1.547,1.546929453,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,15,PH,hardwood,exp,warming,1991,PH,DECD,NA,5,organic,NA,NA,NA,NA,NA,1,22.12,NA,0.96,NA,1.895,1.894572525,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,16,PH,hardwood,exp,warming,1991,PH,DECD,NA,6,organic,NA,NA,NA,NA,NA,1,18.79,NA,0.73,NA,2.224,2.223546691,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,3,PH,hardwood,exp,control,1991,PH,DECD,NA,1,mineral,0-10,NA,NA,NA,NA,1,5.26,NA,0.24,NA,3.254,3.254030853,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,5,PH,hardwood,exp,control,1991,PH,DECD,NA,2,mineral,0-10,NA,NA,NA,NA,1,6.35,NA,0.31,NA,3.88,3.880184606,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,9,PH,hardwood,exp,control,1991,PH,DECD,NA,3,mineral,0-10,NA,NA,NA,NA,1,5.97,NA,0.3,NA,3.598,3.598483919,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,10,PH,hardwood,exp,control,1991,PH,DECD,NA,4,mineral,0-10,NA,NA,NA,NA,1,6.12,NA,0.31,NA,3.039,3.038508813,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,13,PH,hardwood,exp,control,1991,PH,DECD,NA,5,mineral,0-10,NA,NA,NA,NA,1,1.18,NA,0.06,NA,0.813,0.812652163,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,17,PH,hardwood,exp,control,1991,PH,DECD,NA,6,mineral,0-10,NA,NA,NA,NA,1,4.13,NA,0.21,NA,2.882,2.88217596,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,1,PH,hardwood,exp,warming,1991,PH,DECD,NA,1,mineral,0-10,NA,NA,NA,NA,1,4.99,NA,0.27,NA,2.42,2.42032025,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,6,PH,hardwood,exp,warming,1991,PH,DECD,NA,2,mineral,0-10,NA,NA,NA,NA,1,8.34,NA,0.36,NA,5.129,5.129206121,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,8,PH,hardwood,exp,warming,1991,PH,DECD,NA,3,mineral,0-10,NA,NA,NA,NA,1,8.21,NA,0.38,NA,4.61,4.610060437,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,12,PH,hardwood,exp,warming,1991,PH,DECD,NA,4,mineral,0-10,NA,NA,NA,NA,1,4.35,NA,0.21,NA,3.32,3.319594398,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,15,PH,hardwood,exp,warming,1991,PH,DECD,NA,5,mineral,0-10,NA,NA,NA,NA,1,3.81,NA,0.19,NA,2.61,2.60976974,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,16,PH,hardwood,exp,warming,1991,PH,DECD,NA,6,mineral,0-10,NA,NA,NA,NA,1,9.76,NA,0.43,NA,4.98,4.979942033,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,3,PH,hardwood,exp,control,1991,PH,DECD,NA,1,mineral,20-Oct,NA,NA,NA,NA,1,4.05,NA,0.19,NA,2.953,2.953180503,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,5,PH,hardwood,exp,control,1991,PH,DECD,NA,2,mineral,20-Oct,NA,NA,NA,NA,1,4.42,NA,0.19,NA,3.788,3.788289529,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,9,PH,hardwood,exp,control,1991,PH,DECD,NA,3,mineral,20-Oct,NA,NA,NA,NA,1,3.38,NA,0.17,NA,2.543,2.542993315,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,10,PH,hardwood,exp,control,1991,PH,DECD,NA,4,mineral,20-Oct,NA,NA,NA,NA,1,1.65,NA,0.1,NA,1.547,1.546562478,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,13,PH,hardwood,exp,control,1991,PH,DECD,NA,5,mineral,20-Oct,NA,NA,NA,NA,1,2.24,NA,0.11,NA,2.298,2.298285254,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,17,PH,hardwood,exp,control,1991,PH,DECD,NA,6,mineral,20-Oct,NA,NA,NA,NA,1,2.53,NA,0.13,NA,2.261,2.260645854,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,1,PH,hardwood,exp,warming,1991,PH,DECD,NA,1,mineral,20-Oct,NA,NA,NA,NA,1,2.54,NA,0.13,NA,2.368,2.367561491,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,6,PH,hardwood,exp,warming,1991,PH,DECD,NA,2,mineral,20-Oct,NA,NA,NA,NA,1,4.03,NA,0.16,NA,2.736,2.73554028,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,8,PH,hardwood,exp,warming,1991,PH,DECD,NA,3,mineral,20-Oct,NA,NA,NA,NA,1,4.73,NA,0.21,NA,4.043,4.043385257,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,12,PH,hardwood,exp,warming,1991,PH,DECD,NA,4,mineral,20-Oct,NA,NA,NA,NA,1,2.26,NA,0.12,NA,2.468,2.468045454,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,15,PH,hardwood,exp,warming,1991,PH,DECD,NA,5,mineral,20-Oct,NA,NA,NA,NA,1,2.36,NA,0.13,NA,2.183,2.183085769,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,16,PH,hardwood,exp,warming,1991,PH,DECD,NA,6,mineral,20-Oct,NA,NA,NA,NA,1,4.43,NA,0.21,NA,3.246,3.245968651,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,3,PH,hardwood,exp,control,1991,PH,DECD,NA,1,mineral,20-30,NA,NA,NA,NA,1,2.71,NA,0.14,NA,2.139,2.139147348,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,5,PH,hardwood,exp,control,1991,PH,DECD,NA,2,mineral,20-30,NA,NA,NA,NA,1,3.07,NA,0.15,NA,2.658,2.657541408,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,9,PH,hardwood,exp,control,1991,PH,DECD,NA,3,mineral,20-30,NA,NA,NA,NA,1,1.52,NA,0.11,NA,1.376,1.375649823,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,13,PH,hardwood,exp,control,1991,PH,DECD,NA,5,mineral,20-30,NA,NA,NA,NA,1,3.95,NA,0.21,NA,3.985,3.985250568,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,17,PH,hardwood,exp,control,1991,PH,DECD,NA,6,mineral,20-30,NA,NA,NA,NA,1,1.02,NA,0.07,NA,1.207,1.206817582,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,1,PH,hardwood,exp,warming,1991,PH,DECD,NA,1,mineral,20-30,NA,NA,NA,NA,1,2.02,NA,0.1,NA,1.348,1.348011098,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,6,PH,hardwood,exp,warming,1991,PH,DECD,NA,2,mineral,20-30,NA,NA,NA,NA,1,1.82,NA,0.09,NA,1.674,1.674473418,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,8,PH,hardwood,exp,warming,1991,PH,DECD,NA,3,mineral,20-30,NA,NA,NA,NA,1,2.01,NA,0.12,NA,1.867,1.867219009,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,12,PH,hardwood,exp,warming,1991,PH,DECD,NA,4,mineral,20-30,NA,NA,NA,NA,1,1.04,NA,0.07,NA,0.865,0.865419408,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,15,PH,hardwood,exp,warming,1991,PH,DECD,NA,5,mineral,20-30,NA,NA,NA,NA,1,0.89,NA,0.08,NA,1.038,1.038202054,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,5,PH,hardwood,exp,control,1991,PH,DECD,NA,2,mineral,30-40,NA,NA,NA,NA,1,3.67,NA,0.18,NA,3.107,3.107351136,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,9,PH,hardwood,exp,control,1991,PH,DECD,NA,3,mineral,30-40,NA,NA,NA,NA,1,1.05,NA,0.08,NA,1.083,1.083169354,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,17,PH,hardwood,exp,control,1991,PH,DECD,NA,6,mineral,30-40,NA,NA,NA,NA,1,0.49,NA,0.03,NA,0.493,0.492700175,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,1,PH,hardwood,exp,warming,1991,PH,DECD,NA,1,mineral,30-40,NA,NA,NA,NA,1,0.87,NA,0.07,NA,0.957,0.956506069,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,6,PH,hardwood,exp,warming,1991,PH,DECD,NA,2,mineral,30-40,NA,NA,NA,NA,1,0.97,NA,0.05,NA,1.277,1.276786292,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,8,PH,hardwood,exp,warming,1991,PH,DECD,NA,3,mineral,30-40,NA,NA,NA,NA,1,1.17,NA,0.07,NA,1.375,1.37457472,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,12,PH,hardwood,exp,warming,1991,PH,DECD,NA,4,mineral,30-40,NA,NA,NA,NA,1,0.71,NA,0.05,NA,0.946,0.946309624,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,15,PH,hardwood,exp,warming,1991,PH,DECD,NA,5,mineral,30-40,NA,NA,NA,NA,1,0.6,NA,0.06,NA,0.606,0.606101842,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,16,PH,hardwood,exp,warming,1991,PH,DECD,NA,6,mineral,30-40,NA,NA,NA,NA,1,0.65,NA,0.06,NA,0.705,0.704863553,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,9,PH,hardwood,exp,control,1991,PH,DECD,NA,3,mineral,40-50,NA,NA,NA,NA,1,0.71,NA,0.06,NA,0.598,0.597827076,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,1,PH,hardwood,exp,warming,1991,PH,DECD,NA,1,mineral,40-50,NA,NA,NA,NA,1,0.53,NA,0.05,NA,0.72,0.720287223,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,8,PH,hardwood,exp,warming,1991,PH,DECD,NA,3,mineral,40-50,NA,NA,NA,NA,1,0.85,NA,0.06,NA,1.175,1.175499785,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,12,PH,hardwood,exp,warming,1991,PH,DECD,NA,4,mineral,40-50,NA,NA,NA,NA,1,0.49,NA,0.03,NA,0.653,0.65259632,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.PH,unpublished,frey,42.54,-72.18,16,PH,hardwood,exp,warming,1991,PH,DECD,NA,6,mineral,40-50,NA,NA,NA,NA,1,0.67,NA,0.04,NA,0.774,0.773777281,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,1,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,27.58,NA,1.05,NA,3.073,3.073132841,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,12,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,35.34,NA,1.43,NA,3.647,3.647337538,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,14,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,35.91,NA,1.3,NA,4.883,4.882989399,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,19,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,38.48,NA,1.63,NA,2.545,2.545368348,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,20,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,23.91,NA,1.03,NA,2.068,2.068240989,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,24,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,50.25,NA,1.87,NA,3.669,3.668745423,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,2,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,17.62,NA,0.72,NA,1.828,1.827865238,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,5,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,29.13,NA,1.15,NA,1.799,1.799216646,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,8,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,21.28,NA,0.82,NA,3.21,3.210458343,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,13,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,37.27,NA,1.39,NA,2.778,2.778301425,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,18,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,organic,NA,NA,NA,NA,NA,1,21.17,NA,0.9,NA,2.008,2.008346405,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,1,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,4.48,NA,0.23,NA,3.658,3.658010881,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,12,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,4.49,NA,0.26,NA,3.041,3.041262953,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,14,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,5.36,NA,0.23,NA,3.465,3.4646924,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,19,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,4.88,NA,0.25,NA,3.741,3.74127307,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,20,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,4.22,NA,0.22,NA,3.287,3.287468099,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,24,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,7.69,NA,0.36,NA,3.908,3.907848505,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,2,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,3.87,NA,0.19,NA,3.201,3.201366059,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,5,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,4.91,NA,0.22,NA,3.723,3.723023819,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,8,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,4.33,NA,0.24,NA,3.296,3.296316998,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,13,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,4.95,NA,0.21,NA,4.123,4.122541784,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,18,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,0-10,NA,NA,NA,NA,1,5.28,NA,0.27,NA,3.405,3.405436108,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,1,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,2.97,NA,0.14,NA,2.524,2.524300988,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,12,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,1.94,NA,0.13,NA,2.29,2.289557947,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,14,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,3.21,NA,0.12,NA,5.612,5.611573099,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,19,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,1.64,NA,0.17,NA,1.769,1.769307148,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,20,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,2.83,NA,0.14,NA,3.014,3.014360383,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,24,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,2.85,NA,0.13,NA,2.852,2.852334159,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,2,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,2.44,NA,0.13,NA,2.521,2.520513611,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,5,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,3.42,NA,0.15,NA,3.336,3.335575791,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,8,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,2.45,NA,0.13,NA,2.299,2.298906612,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,13,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,3.38,NA,0.18,NA,2.817,2.816565953,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,18,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-Oct,NA,NA,NA,NA,1,2.35,NA,0.1,NA,2.634,2.63361582,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,1,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,1.26,NA,0.06,NA,1.414,1.414044627,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,12,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,1.09,NA,0.09,NA,1.078,1.077763515,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,14,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,2.45,NA,0.14,NA,2.662,2.661713478,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,19,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,1.05,NA,0.05,NA,1.336,1.336249507,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,20,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,2.31,NA,0.11,NA,2.502,2.502067524,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,24,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,1.56,NA,0.1,NA,1.669,1.668975659,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,2,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,1.44,NA,0.07,NA,1.249,1.248760112,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,5,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,2.11,NA,0.11,NA,1.977,1.977084588,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,8,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,1.28,NA,0.08,NA,1.347,1.347472741,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,13,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,2.11,NA,0.13,NA,1.773,1.772515398,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,18,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,20-30,NA,NA,NA,NA,1,1.4,NA,0.08,NA,1.155,1.15499151,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,1,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,30-40,NA,NA,NA,NA,1,0.77,NA,0.07,NA,0.876,0.876106524,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,12,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,30-40,NA,NA,NA,NA,1,0.69,NA,0.04,NA,0.837,0.83715846,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,14,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,30-40,NA,NA,NA,NA,1,1.24,NA,0.09,NA,1.209,1.208728964,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,19,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,30-40,NA,NA,NA,NA,1,0.83,NA,0.04,NA,0.993,0.993422591,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,20,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,30-40,NA,NA,NA,NA,1,1.54,NA,0.08,NA,1.515,1.515080914,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,24,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,30-40,NA,NA,NA,NA,1,1.27,NA,0.07,NA,1.584,1.583611622,1,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,8,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,30-40,NA,NA,NA,NA,1,0.91,NA,0.06,NA,1.135,1.134646939,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,13,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,30-40,NA,NA,NA,NA,1,1.44,NA,0.07,NA,1.419,1.419494324,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,18,SWaN,hardwood,exp,warming,2006,PH,DECD,NA,NA,mineral,30-40,NA,NA,NA,NA,1,0.9,NA,0.07,NA,1.014,1.01445837,0,Corrected for rock volume by the principal investigator
2011,10,NA,NA,warming.N,unpublished,frey,42.54,-72.18,1,SWaN,hardwood,exp,control,2006,PH,DECD,NA,NA,mineral,40-50,NA,NA,NA,NA,1,0.7,NA,0.07,NA,0.686,0.685795758,1,Corrected for rock volume by the principal investigator
