scenario,member_or_default,event_id,event_year,direction,operator,model_level,observed_date,threshold_gsi21,event_date_gsi21,matched,selected_crossing_ordinal,selected_crossing_date,residual_days,global_same_direction_count,in_window_count,extra_in_window_count,out_of_window_count
PHOTOPERIOD_UNCONSTRAINED,GSI-5716,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.49892745178859782,0.46522443091353305,True,739354.314649952,2025-04-13,-17.685350048,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5716,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5716,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.49892745178859782,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5717,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.40026774520408431,True,739012.509040076,2024-05-06,-14.490959924,15,2,1,13
PHOTOPERIOD_UNCONSTRAINED,GSI-5717,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.42828033862071679,0.40026774520408431,True,738941.686406362,2024-02-25,-85.313593638,11,2,1,9
PHOTOPERIOD_UNCONSTRAINED,GSI-5717,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.28828067032983773,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5717,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.42828033862071679,0.28828067032983773,False,,,,12,0,0,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5717,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.46522443091353305,True,739354.278911799,2025-04-13,-17.721088201,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5717,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.49892745178859782,0.46522443091353305,True,739354.314649952,2025-04-13,-17.685350048,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5717,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5717,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.49892745178859782,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5718,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.40026774520408431,True,739012.509040076,2024-05-06,-14.490959924,15,2,1,13
PHOTOPERIOD_UNCONSTRAINED,GSI-5718,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.42828033862071679,0.40026774520408431,True,738941.686406362,2024-02-25,-85.313593638,11,2,1,9
PHOTOPERIOD_UNCONSTRAINED,GSI-5718,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.28828067032983773,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5718,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.42828033862071679,0.28828067032983773,False,,,,12,0,0,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5718,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.46522443091353305,True,739354.278911799,2025-04-13,-17.721088201,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5718,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.49892745178859782,0.46522443091353305,True,739354.314649952,2025-04-13,-17.685350048,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5718,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.49892745178859782,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5721,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.40026774520408431,True,739012.509040076,2024-05-06,-14.490959924,15,2,1,13
PHOTOPERIOD_UNCONSTRAINED,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.42828033862071679,0.40026774520408431,True,738941.686406362,2024-02-25,-85.313593638,11,2,1,9
PHOTOPERIOD_UNCONSTRAINED,GSI-5721,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.28828067032983773,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.42828033862071679,0.28828067032983773,False,,,,12,0,0,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5721,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.46522443091353305,True,739354.278911799,2025-04-13,-17.721088201,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.49892745178859782,0.46522443091353305,True,739354.314649952,2025-04-13,-17.685350048,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5721,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.49892745178859782,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5722,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.40026774520408431,True,739012.509040076,2024-05-06,-14.490959924,15,2,1,13
PHOTOPERIOD_UNCONSTRAINED,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.42828033862071679,0.40026774520408431,True,738941.686406362,2024-02-25,-85.313593638,11,2,1,9
PHOTOPERIOD_UNCONSTRAINED,GSI-5722,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.28828067032983773,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.42828033862071679,0.28828067032983773,False,,,,12,0,0,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5722,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.46522443091353305,True,739354.278911799,2025-04-13,-17.721088201,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.49892745178859782,0.46522443091353305,True,739354.314649952,2025-04-13,-17.685350048,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5722,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.49892745178859782,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5723,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.40026774520408431,True,739012.509040076,2024-05-06,-14.490959924,15,2,1,13
PHOTOPERIOD_UNCONSTRAINED,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.42828033862071679,0.40026774520408431,True,738941.686406362,2024-02-25,-85.313593638,11,2,1,9
PHOTOPERIOD_UNCONSTRAINED,GSI-5723,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.28828067032983773,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.42828033862071679,0.28828067032983773,False,,,,12,0,0,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5723,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.46522443091353305,True,739354.278911799,2025-04-13,-17.721088201,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.49892745178859782,0.46522443091353305,True,739354.314649952,2025-04-13,-17.685350048,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5723,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.49892745178859782,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5725,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.40026774520408431,True,739012.509040076,2024-05-06,-14.490959924,15,2,1,13
PHOTOPERIOD_UNCONSTRAINED,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.42828033862071679,0.40026774520408431,True,738941.686406362,2024-02-25,-85.313593638,11,2,1,9
PHOTOPERIOD_UNCONSTRAINED,GSI-5725,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.28828067032983773,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5725,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.42828033862071679,0.28828067032983773,False,,,,12,0,0,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5725,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.46522443091353305,True,739354.278911799,2025-04-13,-17.721088201,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5725,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.49892745178859782,0.46522443091353305,True,739354.314649952,2025-04-13,-17.685350048,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-5725,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-5725,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.49892745178859782,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2198,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2198,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.99666559870895777,1,True,739066.852631579,2024-06-29,39.852631579,9,2,1,7
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2198,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.99679612687337582,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2198,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.99666559870895777,0.99679612687337582,True,739092.545454545,2024-07-25,-29.454545455,9,3,2,6
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2198,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2198,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.99158093339503761,1,False,,,,4,0,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2198,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2198,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.99158093339503761,1,True,739487.246134021,2025-08-24,-11.753865979,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2199,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2199,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.99666559870895777,1,True,739066.852631579,2024-06-29,39.852631579,9,2,1,7
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2199,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.99679612687337582,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2199,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.99666559870895777,0.99679612687337582,True,739092.545454545,2024-07-25,-29.454545455,9,3,2,6
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2199,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2199,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.99158093339503761,1,False,,,,4,0,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2199,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2199,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.99158093339503761,1,True,739487.246134021,2025-08-24,-11.753865979,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2629,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.94801361404776952,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2629,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.92752226338564103,0.94801361404776952,True,739034.216524217,2024-05-28,7.216524217,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2629,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.88237302089294489,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2629,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.92752226338564103,0.88237302089294489,True,739139.600886918,2024-09-10,17.600886918,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2629,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.99698804252883955,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2629,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.92471612300834305,0.99698804252883955,True,739402.343877551,2025-05-31,30.343877551,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2629,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.89850707308012812,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2629,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.92471612300834305,0.89850707308012812,True,739506.417883212,2025-09-12,7.417883212,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2630,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.94801361404776952,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2630,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.92752226338564103,0.94801361404776952,True,739034.216524217,2024-05-28,7.216524217,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2630,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.88237302089294489,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2630,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.92752226338564103,0.88237302089294489,True,739139.600886918,2024-09-10,17.600886918,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2630,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.99698804252883955,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2630,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.92471612300834305,0.99698804252883955,True,739402.343877551,2025-05-31,30.343877551,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2630,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.89850707308012812,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2630,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.92471612300834305,0.89850707308012812,True,739506.417883212,2025-09-12,7.417883212,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2631,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.94801361404776952,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2631,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.92752226338564103,0.94801361404776952,True,739034.216524217,2024-05-28,7.216524217,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2631,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.88237302089294489,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2631,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.92752226338564103,0.88237302089294489,True,739139.600886918,2024-09-10,17.600886918,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2631,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.99698804252883955,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2631,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.92471612300834305,0.99698804252883955,True,739402.343877551,2025-05-31,30.343877551,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2631,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.89850707308012812,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2631,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.92471612300834305,0.89850707308012812,True,739506.417883212,2025-09-12,7.417883212,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2634,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.94801361404776952,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2634,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.92752226338564103,0.94801361404776952,True,739034.216524217,2024-05-28,7.216524217,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2634,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.88237302089294489,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2634,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.92752226338564103,0.88237302089294489,True,739139.600886918,2024-09-10,17.600886918,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2634,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.99698804252883955,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2634,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.92471612300834305,0.99698804252883955,True,739402.343877551,2025-05-31,30.343877551,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2634,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.89850707308012812,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2634,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.92471612300834305,0.89850707308012812,True,739506.417883212,2025-09-12,7.417883212,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2635,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.94801361404776952,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2635,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.92752226338564103,0.94801361404776952,True,739034.216524217,2024-05-28,7.216524217,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2635,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.88237302089294489,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2635,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.92752226338564103,0.88237302089294489,True,739139.600886918,2024-09-10,17.600886918,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2635,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.99698804252883955,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2635,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.92471612300834305,0.99698804252883955,True,739402.343877551,2025-05-31,30.343877551,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2635,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.89850707308012812,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2635,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.92471612300834305,0.89850707308012812,True,739506.417883212,2025-09-12,7.417883212,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2636,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.94801361404776952,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2636,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.92752226338564103,0.94801361404776952,True,739034.216524217,2024-05-28,7.216524217,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2636,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.88237302089294489,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2636,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.92752226338564103,0.88237302089294489,True,739139.600886918,2024-09-10,17.600886918,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2636,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.99698804252883955,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2636,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.92471612300834305,0.99698804252883955,True,739402.343877551,2025-05-31,30.343877551,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2636,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.89850707308012812,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2636,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.92471612300834305,0.89850707308012812,True,739506.417883212,2025-09-12,7.417883212,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2638,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.94801361404776952,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2638,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.92752226338564103,0.94801361404776952,True,739034.216524217,2024-05-28,7.216524217,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2638,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.88237302089294489,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2638,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.92752226338564103,0.88237302089294489,True,739139.600886918,2024-09-10,17.600886918,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2638,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.99698804252883955,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2638,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.92471612300834305,0.99698804252883955,True,739402.343877551,2025-05-31,30.343877551,5,1,0,4
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2638,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.89850707308012812,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-2638,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.92471612300834305,0.89850707308012812,True,739506.417883212,2025-09-12,7.417883212,4,1,0,3
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-3941,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-3941,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-3941,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-3941,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-3941,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-3941,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,,1,False,,,,0,0,0,0
PHOTOPERIOD_AND_VPD_UNCONSTRAINED,GSI-3941,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,1,False,,,,0,0,0,0
