record_id,year,species,plot_id,source_elevation_m,interval_start_doy,interval_end_doy,interval_width_days,descriptive_midpoint_doy_not_truth,start_tmin_c,end_tmin_c,end_21d_mean_tmin_c,start_vpd_pa,end_vpd_pa,end_21d_mean_vpd_pa,start_photoperiod_hours,end_photoperiod_hours,end_21d_mean_photoperiod_hours
CAL0405-HB-2017-SPRING-FAGR-5B-HALF_EXPANSION,2017,FAGR,5B,474.2688,136,142,6,139.000,4.24,1.75,2.916190,591.381505,421.803709,529.836436,14.596478551853,14.797699348895,14.436511058
CAL0405-HB-2017-SPRING-FAGR-5T-HALF_EXPANSION,2017,FAGR,5T,726.9480,142,150,8,146.000,0.72,6.51,4.094762,407.952587,190.970048,513.946176,14.798546045006,15.020522285264,14.720241301
CAL0405-HB-2017-SPRING-FAGR-6T-HALF_EXPANSION,2017,FAGR,6T,767.4864,142,150,8,146.000,0.72,6.51,4.094762,407.952587,190.970048,513.946176,14.798356354091,15.020315922575,14.720057261
CAL0405-HB-2017-SPRING-FAGR-7B-HALF_EXPANSION,2017,FAGR,7B,605.0280,136,142,6,139.000,4.12,1.43,2.781905,587.479169,400.638978,510.435435,14.594573276322,14.795632881046,14.434729987
CAL0405-HB-2017-SPRING-FAGR-7T-HALF_EXPANSION,2017,FAGR,7T,822.9600,142,150,8,146.000,0.69,6.46,4.098095,364.964395,196.428269,493.826362,14.794552210579,15.016177512215,14.716366444
CAL0405-HB-2017-SPRING-FAGR-HQ-HALF_EXPANSION,2017,FAGR,HQ,228.6000,128,136,8,132.000,2.95,5.11,3.814286,264.210420,712.749357,470.330332,14.289253546560,14.596158231250,14.197076719
CAL0405-HB-2018-SPRING-ACSA3-1B-HALF_EXPANSION,2018,ACSA3,1B,472.1352,127,134,7,130.500,5.81,1.26,2.776667,567.664645,1119.902119,646.636287,14.248713421574,14.523846409065,14.113466993
CAL0405-HB-2018-SPRING-ACSA3-4B-HALF_EXPANSION,2018,ACSA3,4B,528.2184,134,141,7,137.500,1.26,4.14,3.340000,1119.902119,910.554913,765.104000,14.523745290791,14.766274165397,14.398275107
CAL0405-HB-2018-SPRING-ACSA3-4T-HALF_EXPANSION,2018,ACSA3,4T,608.3808,134,141,7,137.500,1.16,3.63,2.888095,1022.266007,839.736883,707.555024,14.524480210181,14.767085988435,14.398971633
CAL0405-HB-2018-SPRING-ACSA3-5B-HALF_EXPANSION,2018,ACSA3,5B,474.2688,134,141,7,137.500,1.26,4.14,3.340000,1119.902119,910.554913,765.104000,14.523581588791,14.766093334048,14.398119957
CAL0405-HB-2018-SPRING-ACSA3-5T-HALF_EXPANSION,2018,ACSA3,5T,726.9480,141,149,8,145.000,3.44,8.46,3.798571,807.944251,955.506603,687.084547,14.766929569049,14.995954073801,14.687393966
CAL0405-HB-2018-SPRING-ACSA3-6T-HALF_EXPANSION,2018,ACSA3,6T,767.4864,141,149,8,145.000,3.44,8.46,3.798571,807.944251,955.506603,687.084547,14.766742221881,14.995749575695,14.687212339
CAL0405-HB-2018-SPRING-ACSA3-7B-HALF_EXPANSION,2018,ACSA3,7B,605.0280,134,141,7,137.500,1.39,3.94,3.312381,1064.617605,875.154617,736.998460,14.521733959717,14.764052394183,14.396368844
CAL0405-HB-2018-SPRING-ACSA3-7T-HALF_EXPANSION,2018,ACSA3,7T,822.9600,141,149,8,145.000,3.33,8.41,3.854762,774.111958,939.337524,665.999053,14.762985071644,14.991648549042,14.683569883
CAL0405-HB-2018-SPRING-ACSA3-HQ-HALF_EXPANSION,2018,ACSA3,HQ,228.6000,127,134,7,130.500,7.32,1.54,3.823810,681.004921,1330.868916,765.814987,14.248204715966,14.523270960561,14.112989966
CAL0405-HB-2018-SPRING-BEAL2-1B-HALF_EXPANSION,2018,BEAL2,1B,472.1352,141,149,8,145.000,4.14,8.79,4.363810,910.554913,1071.472975,764.236361,14.766385864569,14.995360596196,14.686866861
CAL0405-HB-2018-SPRING-BEAL2-4B-HALF_EXPANSION,2018,BEAL2,4B,528.2184,134,141,7,137.500,1.26,4.14,3.340000,1119.902119,910.554913,765.104000,14.523745290791,14.766274165397,14.398275107
CAL0405-HB-2018-SPRING-BEAL2-4T-HALF_EXPANSION,2018,BEAL2,4T,608.3808,141,149,8,145.000,3.63,8.54,3.949524,839.736883,993.178773,708.629734,14.767085988435,14.996124813081,14.687545610
CAL0405-HB-2018-SPRING-BEAL2-5B-HALF_EXPANSION,2018,BEAL2,5B,474.2688,134,141,7,137.500,1.26,4.14,3.340000,1119.902119,910.554913,765.104000,14.523581588791,14.766093334048,14.398119957
CAL0405-HB-2018-SPRING-BEAL2-5T-HALF_EXPANSION,2018,BEAL2,5T,726.9480,141,149,8,145.000,3.44,8.46,3.798571,807.944251,955.506603,687.084547,14.766929569049,14.995954073801,14.687393966
CAL0405-HB-2018-SPRING-BEAL2-6T-HALF_EXPANSION,2018,BEAL2,6T,767.4864,141,149,8,145.000,3.44,8.46,3.798571,807.944251,955.506603,687.084547,14.766742221881,14.995749575695,14.687212339
CAL0405-HB-2018-SPRING-BEAL2-7B-HALF_EXPANSION,2018,BEAL2,7B,605.0280,134,141,7,137.500,1.39,3.94,3.312381,1064.617605,875.154617,736.998460,14.521733959717,14.764052394183,14.396368844
CAL0405-HB-2018-SPRING-BEAL2-7T-HALF_EXPANSION,2018,BEAL2,7T,822.9600,149,155,6,152.000,8.41,4.44,6.019048,939.337524,147.207290,677.242038,14.991648549042,15.124114450078,14.868333649
CAL0405-HB-2018-SPRING-BEAL2-HQ-HALF_EXPANSION,2018,BEAL2,HQ,228.6000,134,141,7,137.500,1.54,5.20,4.385714,1330.868916,1105.204347,902.795078,14.523270960561,14.765750203297,14.397825556
CAL0405-HB-2018-SPRING-FAGR-1B-HALF_EXPANSION,2018,FAGR,1B,472.1352,127,134,7,130.500,5.81,1.26,2.776667,567.664645,1119.902119,646.636287,14.248713421574,14.523846409065,14.113466993
CAL0405-HB-2018-SPRING-FAGR-4B-HALF_EXPANSION,2018,FAGR,4B,528.2184,134,141,7,137.500,1.26,4.14,3.340000,1119.902119,910.554913,765.104000,14.523745290791,14.766274165397,14.398275107
CAL0405-HB-2018-SPRING-FAGR-4T-HALF_EXPANSION,2018,FAGR,4T,608.3808,141,149,8,145.000,3.63,8.54,3.949524,839.736883,993.178773,708.629734,14.767085988435,14.996124813081,14.687545610
CAL0405-HB-2018-SPRING-FAGR-5B-HALF_EXPANSION,2018,FAGR,5B,474.2688,134,141,7,137.500,1.26,4.14,3.340000,1119.902119,910.554913,765.104000,14.523581588791,14.766093334048,14.398119957
CAL0405-HB-2018-SPRING-FAGR-5T-HALF_EXPANSION,2018,FAGR,5T,726.9480,141,149,8,145.000,3.44,8.46,3.798571,807.944251,955.506603,687.084547,14.766929569049,14.995954073801,14.687393966
CAL0405-HB-2018-SPRING-FAGR-6T-HALF_EXPANSION,2018,FAGR,6T,767.4864,141,149,8,145.000,3.44,8.46,3.798571,807.944251,955.506603,687.084547,14.766742221881,14.995749575695,14.687212339
CAL0405-HB-2018-SPRING-FAGR-7B-HALF_EXPANSION,2018,FAGR,7B,605.0280,134,141,7,137.500,1.39,3.94,3.312381,1064.617605,875.154617,736.998460,14.521733959717,14.764052394183,14.396368844
CAL0405-HB-2018-SPRING-FAGR-7T-HALF_EXPANSION,2018,FAGR,7T,822.9600,141,149,8,145.000,3.33,8.41,3.854762,774.111958,939.337524,665.999053,14.762985071644,14.991648549042,14.683569883
CAL0405-HB-2018-SPRING-FAGR-HQ-HALF_EXPANSION,2018,FAGR,HQ,228.6000,127,134,7,130.500,7.32,1.54,3.823810,681.004921,1330.868916,765.814987,14.248204715966,14.523270960561,14.112989966
CAL0405-HB-2019-SPRING-ACSA3-1B-HALF_EXPANSION,2019,ACSA3,1B,472.1352,133,140,7,136.500,2.42,8.89,2.713333,317.129255,738.319713,384.583221,14.486387223147,14.733978460040,14.359363722
CAL0405-HB-2019-SPRING-ACSA3-4B-HALF_EXPANSION,2019,ACSA3,4B,528.2184,140,148,8,144.000,8.89,3.35,3.781905,738.319713,374.323450,468.391181,14.733868188897,14.969733639411,14.653160587
CAL0405-HB-2019-SPRING-ACSA3-4T-HALF_EXPANSION,2019,ACSA3,4T,608.3808,148,154,6,151.000,2.98,2.66,4.463333,337.121408,403.617060,460.363012,14.970611413379,15.109205580150,14.843831183
CAL0405-HB-2019-SPRING-ACSA3-5B-HALF_EXPANSION,2019,ACSA3,5B,474.2688,140,148,8,144.000,8.89,3.35,3.781905,738.319713,374.323450,468.391181,14.733689669373,14.969538118487,14.652987651
CAL0405-HB-2019-SPRING-ACSA3-5T-HALF_EXPANSION,2019,ACSA3,5T,726.9480,148,154,6,151.000,2.88,2.36,4.256667,320.460612,390.276223,445.425029,14.970442286320,15.109027640718,14.843669902
CAL0405-HB-2019-SPRING-ACSA3-6T-HALF_EXPANSION,2019,ACSA3,6T,767.4864,148,154,6,151.000,2.88,2.36,4.256667,320.460612,390.276223,445.425029,14.970239719167,15.108814519022,14.843476733
CAL0405-HB-2019-SPRING-ACSA3-7B-HALF_EXPANSION,2019,ACSA3,7B,605.0280,148,154,6,151.000,3.35,3.11,4.881905,332.759935,422.133964,484.254927,14.967331406350,15.105754698974,14.840703329
CAL0405-HB-2019-SPRING-ACSA3-7T-HALF_EXPANSION,2019,ACSA3,7T,822.9600,148,154,6,151.000,2.95,2.21,4.245714,272.219719,384.359329,435.656656,14.966177407162,15.104540596848,14.839602852
CAL0405-HB-2019-SPRING-ACSA3-HQ-HALF_EXPANSION,2019,ACSA3,HQ,228.6000,133,140,7,136.500,4.05,10.22,3.779524,379.713945,857.389206,451.377274,14.485820954553,14.733350925238,14.358827785
CAL0405-HB-2019-SPRING-BEAL2-1B-HALF_EXPANSION,2019,BEAL2,1B,472.1352,140,148,8,144.000,8.89,3.35,3.781905,738.319713,374.323450,468.391181,14.733978460040,14.969854412453,14.653267409
CAL0405-HB-2019-SPRING-BEAL2-4B-HALF_EXPANSION,2019,BEAL2,4B,528.2184,140,148,8,144.000,8.89,3.35,3.781905,738.319713,374.323450,468.391181,14.733868188897,14.969733639411,14.653160587
CAL0405-HB-2019-SPRING-BEAL2-4T-HALF_EXPANSION,2019,BEAL2,4T,608.3808,148,154,6,151.000,2.98,2.66,4.463333,337.121408,403.617060,460.363012,14.970611413379,15.109205580150,14.843831183
CAL0405-HB-2019-SPRING-BEAL2-5B-HALF_EXPANSION,2019,BEAL2,5B,474.2688,140,148,8,144.000,8.89,3.35,3.781905,738.319713,374.323450,468.391181,14.733689669373,14.969538118487,14.652987651
CAL0405-HB-2019-SPRING-BEAL2-5T-HALF_EXPANSION,2019,BEAL2,5T,726.9480,154,161,7,157.500,2.36,8.10,5.067143,390.276223,1024.039763,562.141049,15.109027640718,15.224005509472,15.026263496
CAL0405-HB-2019-SPRING-BEAL2-6T-HALF_EXPANSION,2019,BEAL2,6T,767.4864,148,154,6,151.000,2.88,2.36,4.256667,320.460612,390.276223,445.425029,14.970239719167,15.108814519022,14.843476733
CAL0405-HB-2019-SPRING-BEAL2-7B-HALF_EXPANSION,2019,BEAL2,7B,605.0280,148,154,6,151.000,3.35,3.11,4.881905,332.759935,422.133964,484.254927,14.967331406350,15.105754698974,14.840703329
CAL0405-HB-2019-SPRING-BEAL2-7T-HALF_EXPANSION,2019,BEAL2,7T,822.9600,148,154,6,151.000,2.95,2.21,4.245714,272.219719,384.359329,435.656656,14.966177407162,15.104540596848,14.839602852
CAL0405-HB-2019-SPRING-BEAL2-HQ-HALF_EXPANSION,2019,BEAL2,HQ,228.6000,140,148,8,144.000,10.22,4.07,4.941429,857.389206,454.747737,556.956811,14.733350925238,14.969167114818,14.652659501
CAL0405-HB-2019-SPRING-FAGR-1B-HALF_EXPANSION,2019,FAGR,1B,472.1352,140,148,8,144.000,8.89,3.35,3.781905,738.319713,374.323450,468.391181,14.733978460040,14.969854412453,14.653267409
CAL0405-HB-2019-SPRING-FAGR-4B-HALF_EXPANSION,2019,FAGR,4B,528.2184,140,148,8,144.000,8.89,3.35,3.781905,738.319713,374.323450,468.391181,14.733868188897,14.969733639411,14.653160587
CAL0405-HB-2019-SPRING-FAGR-4T-HALF_EXPANSION,2019,FAGR,4T,608.3808,154,161,7,157.500,2.66,8.08,5.229048,403.617060,1060.140881,582.327724,15.109205580150,15.224190865171,15.026436224
CAL0405-HB-2019-SPRING-FAGR-5B-HALF_EXPANSION,2019,FAGR,5B,474.2688,140,148,8,144.000,8.89,3.35,3.781905,738.319713,374.323450,468.391181,14.733689669373,14.969538118487,14.652987651
CAL0405-HB-2019-SPRING-FAGR-5T-HALF_EXPANSION,2019,FAGR,5T,726.9480,154,161,7,157.500,2.36,8.10,5.067143,390.276223,1024.039763,562.141049,15.109027640718,15.224005509472,15.026263496
CAL0405-HB-2019-SPRING-FAGR-6T-HALF_EXPANSION,2019,FAGR,6T,767.4864,154,161,7,157.500,2.36,8.10,5.067143,390.276223,1024.039763,562.141049,15.108814519022,15.223783505370,15.026056615
CAL0405-HB-2019-SPRING-FAGR-7B-HALF_EXPANSION,2019,FAGR,7B,605.0280,148,154,6,151.000,3.35,3.11,4.881905,332.759935,422.133964,484.254927,14.967331406350,15.105754698974,14.840703329
CAL0405-HB-2019-SPRING-FAGR-7T-HALF_EXPANSION,2019,FAGR,7T,822.9600,148,154,6,151.000,2.95,2.21,4.245714,272.219719,384.359329,435.656656,14.966177407162,15.104540596848,14.839602852
CAL0405-HB-2019-SPRING-FAGR-HQ-HALF_EXPANSION,2019,FAGR,HQ,228.6000,133,140,7,136.500,4.05,10.22,3.779524,379.713945,857.389206,451.377274,14.485820954553,14.733350925238,14.358827785
CAL0405-HB-2020-SPRING-ACSA3-1B-HALF_EXPANSION,2020,ACSA3,1B,472.1352,139,147,8,143.000,6.55,7.80,1.440476,628.466839,1128.663654,639.318076,14.700792295943,14.943422125232,14.618927362
CAL0405-HB-2020-SPRING-ACSA3-4B-HALF_EXPANSION,2020,ACSA3,4B,528.2184,139,147,8,143.000,6.55,7.80,1.440476,628.466839,1128.663654,639.318076,14.700683482459,14.943302541861,14.618822034
CAL0405-HB-2020-SPRING-ACSA3-4T-HALF_EXPANSION,2020,ACSA3,4T,608.3808,147,153,6,150.000,7.82,-1.59,4.781429,1074.433722,405.552728,698.565347,14.944171668998,15.088575105190,14.814202865
CAL0405-HB-2020-SPRING-ACSA3-5B-HALF_EXPANSION,2020,ACSA3,5B,474.2688,139,147,8,143.000,6.55,7.80,1.440476,628.466839,1128.663654,639.318076,14.700507322725,14.943108946879,14.618651518
CAL0405-HB-2020-SPRING-ACSA3-5T-HALF_EXPANSION,2020,ACSA3,5T,726.9480,147,153,6,150.000,7.84,-1.87,4.641905,1052.712938,394.426096,672.402535,14.944004208049,15.088398486107,14.814043423
CAL0405-HB-2020-SPRING-ACSA3-6T-HALF_EXPANSION,2020,ACSA3,6T,767.4864,147,153,6,150.000,7.84,-1.87,4.641905,1052.712938,394.426096,672.402535,14.943803636393,15.088186945784,14.813852455
CAL0405-HB-2020-SPRING-ACSA3-7B-HALF_EXPANSION,2020,ACSA3,7B,605.0280,139,147,8,143.000,6.46,7.97,1.356190,591.135332,1133.873713,619.143566,14.698519103124,14.940923968773,14.616726982
CAL0405-HB-2020-SPRING-ACSA3-7T-HALF_EXPANSION,2020,ACSA3,7T,822.9600,147,153,6,150.000,8.18,-2.06,4.632381,1064.378976,388.959397,646.291686,14.939781333372,15.083944728391,14.810022711
CAL0405-HB-2020-SPRING-ACSA3-HQ-HALF_EXPANSION,2020,ACSA3,HQ,228.6000,139,147,8,143.000,7.68,7.77,2.294762,784.315286,1269.061100,750.903440,14.700173056227,14.942741597600,14.618327958
CAL0405-HB-2020-SPRING-BEAL2-1B-HALF_EXPANSION,2020,BEAL2,1B,472.1352,139,147,8,143.000,6.55,7.80,1.440476,628.466839,1128.663654,639.318076,14.700792295943,14.943422125232,14.618927362
CAL0405-HB-2020-SPRING-BEAL2-4B-HALF_EXPANSION,2020,BEAL2,4B,528.2184,139,147,8,143.000,6.55,7.80,1.440476,628.466839,1128.663654,639.318076,14.700683482459,14.943302541861,14.618822034
CAL0405-HB-2020-SPRING-BEAL2-4T-HALF_EXPANSION,2020,BEAL2,4T,608.3808,147,153,6,150.000,7.82,-1.59,4.781429,1074.433722,405.552728,698.565347,14.944171668998,15.088575105190,14.814202865
CAL0405-HB-2020-SPRING-BEAL2-5B-HALF_EXPANSION,2020,BEAL2,5B,474.2688,139,147,8,143.000,6.55,7.80,1.440476,628.466839,1128.663654,639.318076,14.700507322725,14.943108946879,14.618651518
CAL0405-HB-2020-SPRING-BEAL2-5T-HALF_EXPANSION,2020,BEAL2,5T,726.9480,147,153,6,150.000,7.84,-1.87,4.641905,1052.712938,394.426096,672.402535,14.944004208049,15.088398486107,14.814043423
CAL0405-HB-2020-SPRING-BEAL2-6T-HALF_EXPANSION,2020,BEAL2,6T,767.4864,147,153,6,150.000,7.84,-1.87,4.641905,1052.712938,394.426096,672.402535,14.943803636393,15.088186945784,14.813852455
CAL0405-HB-2020-SPRING-BEAL2-7B-HALF_EXPANSION,2020,BEAL2,7B,605.0280,147,153,6,150.000,7.97,-1.23,5.071905,1133.873713,425.110842,728.300537,14.940923968773,15.085149825609,14.811110652
CAL0405-HB-2020-SPRING-BEAL2-7T-HALF_EXPANSION,2020,BEAL2,7T,822.9600,147,153,6,150.000,8.18,-2.06,4.632381,1064.378976,388.959397,646.291686,14.939781333372,15.083944728391,14.810022711
CAL0405-HB-2020-SPRING-BEAL2-HQ-HALF_EXPANSION,2020,BEAL2,HQ,228.6000,139,147,8,143.000,7.68,7.77,2.294762,784.315286,1269.061100,750.903440,14.700173056227,14.942741597600,14.618327958
CAL0405-HB-2020-SPRING-FAGR-1B-HALF_EXPANSION,2020,FAGR,1B,472.1352,139,147,8,143.000,6.55,7.80,1.440476,628.466839,1128.663654,639.318076,14.700792295943,14.943422125232,14.618927362
CAL0405-HB-2020-SPRING-FAGR-4B-HALF_EXPANSION,2020,FAGR,4B,528.2184,139,147,8,143.000,6.55,7.80,1.440476,628.466839,1128.663654,639.318076,14.700683482459,14.943302541861,14.618822034
CAL0405-HB-2020-SPRING-FAGR-4T-HALF_EXPANSION,2020,FAGR,4T,608.3808,147,153,6,150.000,7.82,-1.59,4.781429,1074.433722,405.552728,698.565347,14.944171668998,15.088575105190,14.814202865
CAL0405-HB-2020-SPRING-FAGR-5B-HALF_EXPANSION,2020,FAGR,5B,474.2688,139,147,8,143.000,6.55,7.80,1.440476,628.466839,1128.663654,639.318076,14.700507322725,14.943108946879,14.618651518
CAL0405-HB-2020-SPRING-FAGR-5T-HALF_EXPANSION,2020,FAGR,5T,726.9480,147,153,6,150.000,7.84,-1.87,4.641905,1052.712938,394.426096,672.402535,14.944004208049,15.088398486107,14.814043423
CAL0405-HB-2020-SPRING-FAGR-6T-HALF_EXPANSION,2020,FAGR,6T,767.4864,147,153,6,150.000,7.84,-1.87,4.641905,1052.712938,394.426096,672.402535,14.943803636393,15.088186945784,14.813852455
CAL0405-HB-2020-SPRING-FAGR-7B-HALF_EXPANSION,2020,FAGR,7B,605.0280,147,153,6,150.000,7.97,-1.23,5.071905,1133.873713,425.110842,728.300537,14.940923968773,15.085149825609,14.811110652
CAL0405-HB-2020-SPRING-FAGR-7T-HALF_EXPANSION,2020,FAGR,7T,822.9600,147,153,6,150.000,8.18,-2.06,4.632381,1064.378976,388.959397,646.291686,14.939781333372,15.083944728391,14.810022711
CAL0405-HB-2020-SPRING-FAGR-HQ-HALF_EXPANSION,2020,FAGR,HQ,228.6000,139,147,8,143.000,7.68,7.77,2.294762,784.315286,1269.061100,750.903440,14.700173056227,14.942741597600,14.618327958
CAL0405-HB-2021-SPRING-ACSA3-1B-HALF_EXPANSION,2021,ACSA3,1B,472.1352,137,144,7,140.500,3.72,1.33,4.333810,907.641682,876.065255,698.310738,14.632159829545,14.858746294294,14.511648994
CAL0405-HB-2021-SPRING-ACSA3-4B-HALF_EXPANSION,2021,ACSA3,4B,528.2184,130,137,7,133.500,2.90,3.72,2.298095,434.443061,907.641682,475.185155,14.370113679429,14.632054015935,14.238761063
CAL0405-HB-2021-SPRING-ACSA3-4T-HALF_EXPANSION,2021,ACSA3,4T,608.3808,137,144,7,140.500,3.48,0.95,3.899524,818.376235,848.899717,639.769791,14.632823061682,14.859472088509,14.512280102
CAL0405-HB-2021-SPRING-ACSA3-5B-HALF_EXPANSION,2021,ACSA3,5B,474.2688,130,137,7,133.500,2.90,3.72,2.298095,434.443061,907.641682,475.185155,14.369960634324,14.631882712677,14.238616854
CAL0405-HB-2021-SPRING-ACSA3-5T-HALF_EXPANSION,2021,ACSA3,5T,726.9480,137,144,7,140.500,3.35,0.88,3.719524,786.179392,820.662856,615.541451,14.632674884730,14.859309933774,14.512139102
CAL0405-HB-2021-SPRING-ACSA3-6T-HALF_EXPANSION,2021,ACSA3,6T,767.4864,137,144,7,140.500,3.35,0.88,3.719524,786.179392,820.662856,615.541451,14.632497409564,14.859115717368,14.511970223
CAL0405-HB-2021-SPRING-ACSA3-7B-HALF_EXPANSION,2021,ACSA3,7B,605.0280,137,144,7,140.500,3.57,1.36,4.182381,871.822727,858.701015,672.323292,14.629949299999,14.856327279775,14.509545526
CAL0405-HB-2021-SPRING-ACSA3-7T-HALF_EXPANSION,2021,ACSA3,7T,822.9600,144,152,8,148.000,1.02,3.16,4.658571,782.309940,697.033124,690.663662,14.855220836559,15.062341832915,14.779611165
CAL0405-HB-2021-SPRING-ACSA3-HQ-HALF_EXPANSION,2021,ACSA3,HQ,228.6000,130,137,7,133.500,4.15,4.29,3.451905,570.556481,1099.670054,563.399494,14.369670227402,14.631557661218,14.238343213
CAL0405-HB-2021-SPRING-BEAL2-1B-HALF_EXPANSION,2021,BEAL2,1B,472.1352,137,144,7,140.500,3.72,1.33,4.333810,907.641682,876.065255,698.310738,14.632159829545,14.858746294294,14.511648994
CAL0405-HB-2021-SPRING-BEAL2-4B-HALF_EXPANSION,2021,BEAL2,4B,528.2184,137,144,7,140.500,3.72,1.33,4.333810,907.641682,876.065255,698.310738,14.632054015935,14.858630499797,14.511548306
CAL0405-HB-2021-SPRING-BEAL2-4T-HALF_EXPANSION,2021,BEAL2,4T,608.3808,144,152,8,148.000,0.95,3.63,4.930952,848.899717,670.185143,733.997794,14.859472088509,15.066935996890,14.783741932
CAL0405-HB-2021-SPRING-BEAL2-5B-HALF_EXPANSION,2021,BEAL2,5B,474.2688,137,144,7,140.500,3.72,1.33,4.333810,907.641682,876.065255,698.310738,14.631882712677,14.858443038570,14.511385300
CAL0405-HB-2021-SPRING-BEAL2-5T-HALF_EXPANSION,2021,BEAL2,5T,726.9480,144,152,8,148.000,0.88,3.43,4.758571,820.662856,666.484259,709.131493,14.859309933774,15.066760759433,14.783584373
CAL0405-HB-2021-SPRING-BEAL2-6T-HALF_EXPANSION,2021,BEAL2,6T,767.4864,144,152,8,148.000,0.88,3.43,4.758571,820.662856,666.484259,709.131493,14.859115717368,15.066550873878,14.783395662
CAL0405-HB-2021-SPRING-BEAL2-7B-HALF_EXPANSION,2021,BEAL2,7B,605.0280,144,152,8,148.000,1.36,3.85,5.247619,858.701015,707.569172,768.468938,14.856327279775,15.063537507205,14.780686254
CAL0405-HB-2021-SPRING-BEAL2-7T-HALF_EXPANSION,2021,BEAL2,7T,822.9600,152,159,7,155.500,3.16,15.97,7.785238,697.033124,766.420686,740.189730,15.062341832915,15.191910451369,14.974412530
CAL0405-HB-2021-SPRING-BEAL2-HQ-HALF_EXPANSION,2021,BEAL2,HQ,228.6000,130,137,7,133.500,4.15,4.29,3.451905,570.556481,1099.670054,563.399494,14.369670227402,14.631557661218,14.238343213
CAL0405-HB-2021-SPRING-FAGR-1B-HALF_EXPANSION,2021,FAGR,1B,472.1352,137,144,7,140.500,3.72,1.33,4.333810,907.641682,876.065255,698.310738,14.632159829545,14.858746294294,14.511648994
CAL0405-HB-2021-SPRING-FAGR-4B-HALF_EXPANSION,2021,FAGR,4B,528.2184,137,144,7,140.500,3.72,1.33,4.333810,907.641682,876.065255,698.310738,14.632054015935,14.858630499797,14.511548306
CAL0405-HB-2021-SPRING-FAGR-4T-HALF_EXPANSION,2021,FAGR,4T,608.3808,137,144,7,140.500,3.48,0.95,3.899524,818.376235,848.899717,639.769791,14.632823061682,14.859472088509,14.512280102
CAL0405-HB-2021-SPRING-FAGR-5B-HALF_EXPANSION,2021,FAGR,5B,474.2688,137,144,7,140.500,3.72,1.33,4.333810,907.641682,876.065255,698.310738,14.631882712677,14.858443038570,14.511385300
CAL0405-HB-2021-SPRING-FAGR-5T-HALF_EXPANSION,2021,FAGR,5T,726.9480,144,152,8,148.000,0.88,3.43,4.758571,820.662856,666.484259,709.131493,14.859309933774,15.066760759433,14.783584373
CAL0405-HB-2021-SPRING-FAGR-6T-HALF_EXPANSION,2021,FAGR,6T,767.4864,144,152,8,148.000,0.88,3.43,4.758571,820.662856,666.484259,709.131493,14.859115717368,15.066550873878,14.783395662
CAL0405-HB-2021-SPRING-FAGR-7B-HALF_EXPANSION,2021,FAGR,7B,605.0280,144,152,8,148.000,1.36,3.85,5.247619,858.701015,707.569172,768.468938,14.856327279775,15.063537507205,14.780686254
CAL0405-HB-2021-SPRING-FAGR-7T-HALF_EXPANSION,2021,FAGR,7T,822.9600,144,152,8,148.000,1.02,3.16,4.658571,782.309940,697.033124,690.663662,14.855220836559,15.062341832915,14.779611165
CAL0405-HB-2021-SPRING-FAGR-HQ-HALF_EXPANSION,2021,FAGR,HQ,228.6000,130,137,7,133.500,4.15,4.29,3.451905,570.556481,1099.670054,563.399494,14.369670227402,14.631557661218,14.238343213
CAL0405-HB-2022-SPRING-ACSA3-1B-HALF_EXPANSION,2022,ACSA3,1B,472.1352,129,136,7,132.500,-1.72,13.76,3.009524,822.120206,624.565596,618.890289,14.330276356311,14.596751635401,14.197573772
CAL0405-HB-2022-SPRING-ACSA3-4B-HALF_EXPANSION,2022,ACSA3,4B,528.2184,129,136,7,132.500,-1.72,13.76,3.009524,822.120206,624.565596,618.890289,14.330183517678,14.596647361876,14.197486429
CAL0405-HB-2022-SPRING-ACSA3-4T-HALF_EXPANSION,2022,ACSA3,4T,608.3808,136,143,7,139.500,13.19,8.02,5.122381,569.171855,481.482059,682.316051,14.597405214058,14.829506043141,14.475152883
CAL0405-HB-2022-SPRING-ACSA3-5B-HALF_EXPANSION,2022,ACSA3,5B,474.2688,129,136,7,132.500,-1.72,13.76,3.009524,822.120206,624.565596,618.890289,14.330033219583,14.596478551853,14.197345029
CAL0405-HB-2022-SPRING-ACSA3-5T-HALF_EXPANSION,2022,ACSA3,5T,726.9480,136,143,7,139.500,12.90,7.73,4.956190,544.890459,475.809044,659.984731,14.597259193903,14.829345754585,14.475014117
CAL0405-HB-2022-SPRING-ACSA3-6T-HALF_EXPANSION,2022,ACSA3,6T,767.4864,136,143,7,139.500,12.90,7.73,4.956190,544.890459,475.809044,659.984731,14.597084301948,14.829153773303,14.474847914
CAL0405-HB-2022-SPRING-ACSA3-7B-HALF_EXPANSION,2022,ACSA3,7B,605.0280,129,136,7,132.500,-1.68,13.45,2.848571,797.406436,607.675835,596.193924,14.328336862183,14.594573276322,14.195749095
CAL0405-HB-2022-SPRING-ACSA3-7T-HALF_EXPANSION,2022,ACSA3,7T,822.9600,136,143,7,139.500,12.68,7.50,4.869524,529.035552,466.351282,639.495551,14.593576890451,14.825303707169,14.471514733
CAL0405-HB-2022-SPRING-ACSA3-HQ-HALF_EXPANSION,2022,ACSA3,HQ,228.6000,129,137,8,133.000,-1.46,10.66,4.103333,960.337824,493.094250,747.350914,14.329748025087,14.631557661218,14.238343213
